,figurative,include,start_localtime,network,spoken_by,text,URL,program_name
292,False,False,2016-10-19 10:00:00,FOXNEWSW,,". he wanted joshua's truck to scrap for money. he <b>beat</b> <b>and</b> <em>strangled</em> <b>him</b> <b>and</b> basically tortured him and then he beat him over the head with a rod and tied him up after death with 16 ropes or so around his neck, to his back belt loop. he then rinsed him off, rinsed the crime scene off, carried josh to our truck, bought $2 worth of gas, put josh in the field and set him on fire. >> how do you get over that? >> you don't. you learn to live with it every day. by the grace of god that we can get up and face another day. our strongest point is we don't want this to happen to another mother. it's got to quit. >> your organizations in 28 states sadly with families who have gone through the same thing. what makes you think donald trump will be someone not like any other politician that say one thing and unable to execute when they come in. >> i believe what he tells us. he has assured us he will implement a program for our families once he gets in. there are like 325 places to help illegals to navigate the system. there are zero for american families. we've got to put america first. >> thanks ve",https://archive.org/details/FOXNEWSW_20161019_100000_FOX__Friends,FOX  Friends
293,False,False,2016-02-20 12:00:00,CSPAN,," my opinion. <b>and</b> <b>the</b> <em>epa</em> <b>didn't</b> <b>give</b> any answers in the hearing, but the attendingnd will be another hearing. can't believe that the president and his wife just went to the viewing and won't attend the funeral. that makes me pretty upset. host: that is randy from florida. governor herbert? gov. herbert: well, we all honor the passing of associate justice scalia. i think he was a great, strong voice on the court for constitutional principles. again, we'll miss him on the court. the process moves forward and we hope we can have a replacement would be equal to his intellect and his wisdom. process we do not have a lot of control over at the states, the governor's. i can tell you one of the reasons we get together is tecause we do share bes practices on issues, whether it is how do we have greater, stronger economy, how do we handle health care. we are going to have a discussion with some of our committees on health care. we learn from each other. the challenge of informal care act and its implication -- its in the mentation -- its implication. we will learn from virginia and utah and se",https://archive.org/details/CSPAN_20160220_120000_Washington_Journal,Washington Journal
294,False,False,2017-05-03 10:00:00,FOXNEWSW,," show u.s. marine veteran <b>and</b> <b>girlfriend</b> <em>strangled</em> <b>in</b> <b>b</b> b b in belize. bodies found dirt road i sugar cane field. he was enlisted in the marines after 9/11 and served several tours in iraq. been in belize since september and due to arrive home in atlanta on friday. school wide lockdown after a student carrying glue gun. investigation is now underway at colgate university after someone reported a black man with a gun on campus. it turns out that student was working on an art project. colgate's president says that they will review the role of implicit racial bias in the incident's reporting and response. steve? steve: all right, ainsley. thank you. with tensions growing between the united states and north korea, president trump is not ruling out military action. but what would that major, major conflict, as the president referred to it look like. here to break it down former green bray commander and author of attorney mining call waltz and fox news contributor. >> good morning. steve: good to have you. we have north and south korea. what's stunning is how close seoul is to the dmz",https://archive.org/details/FOXNEWSW_20170503_100000_FOX__Friends,FOX  Friends
295,True,True,2016-01-31 16:00:00,CSPAN,Chuck Grassley (R-Iowa; Senate)," that all of <b>these</b> <b>crazy</b> <em>epa</em> <b>rules,</b> <b>on</b> my first day office, they are gone. [applause] sen. rubio: it means this effort by the federal government to take over our schools with things like common core, on my first day in office that ends. [applause] that means the use of federal taxpayer money to pay for abortions overseas, that stops. [applause] sen. rubio: on my first day in the office everyone in the world , will know that america is once again on israel's side. on my first day in office, i will cancel barack obama's deal with iran. my first day there. [applause] sen. rubio: we are going to win energize -- re-energize our economy. today it has flatlined because government is taking over. we will reimburse free enterprise. we will fix the tax code, rollback regulations save social , security and medicare. we will bring the budget under control. we are going to fully utilize our energy resources. when we do all that, there will be no better place the world to start a business or expand an existing one. america will be the best economy in the world, will create the best paying jobs of ",https://archive.org/details/CSPAN_20160131_160000_Washington_This_Week,Washington This Week
296,False,False,2016-05-09 11:00:00,WCAU,," sent rock on. that's excellent. we got wifi. the cruze offers up <b>to</b> <b>an</b> <em>epa</em> <b>estimated</b> <b>42</b> mpg highway. sfx:message sent this car is like a unicorn. it's magical! (group laughing) the citi double cash® card comes in very handy with cash back twice on purchases. earn once when you buy, and again as you pay. that's cash back now, and cash back again later. it's cash back déjà vu. the citi double cash card. the only card that lets you earn cash back twice on every purchase with 1% when you buy and 1% as you pay. with two ways to earn, it makes a lot of other cards seem one sided. are you powered by protein? i am. milk has 8 grams of protein to help give me energy to unleash my potential. start every day with milk's protein and milk life. mid-90's showstopper... you're right. it's time to set this bird free. ♪ hot blooded, check it and see...♪ ♪ got a fever of 103... feelin' hungry? how 'bout a donut? ♪ i'm hot blooded..i'm hot blooded! ♪ whether it's 30-years old or 30-days old, carmax will appraise it in as little as 30 minutes. and then your only concern will be how to spen",https://archive.org/details/WCAU_20160509_110000_Today,Today
297,True,True,2017-03-19 10:00:00,FOXNEWSW,Kurt Schlichter,". he's gonna get rid of these regulations <b>that</b> <b>are</b> <em>strangling</em> <b>businesses</b> <b>at</b> <b>the</b> <em>epa</em>. <b>day</b> <b>after</b> day, donald trump's side gets stronger. day after day the liberal side gets weaker, as more people get appointed, as more democrat parasites get kicked out of their jobs, it's win after win after win. it's a slow process. it's grinding them down. but donald trump's side is winning. pete: all right, curt. the piece is in town hall. we appreciate you joining us this morning. thanks, curt. >> thanks for having me. sandra: coming up, chicago, one of america's deadliest cities. so can a man convicted of murder actually change any of that? that man will join us live nex . next.. pete: plus, the support of president trump is costing them business. they started from scratch. two real americans are being bullied for their patriotism and their pride. ♪ we gonna rush ♪ she'll unease you ♪ all the better just to please you ♪ ♪ she's precocious, and she knows just ♪ ♪ what it takes to make a pro blush ♪ ♪ all the boys think she's a spy, ♪ ♪ she's got bette davis eyes ♪ >> unfor",https://archive.org/details/FOXNEWSW_20170319_100000_Fox_and_Friends_Sunday,Fox and Friends Sunday
298,False,False,2017-01-26 11:00:00,FOXNEWSW,," <b>pieces.</b> <b>he</b> <em>strangled</em> <b>him</b> <b>over</b> and over again until death. and then he tied him up like an animal and set him in a field and set his body on fire. steve: unbelievable. we're so sorry for your loss. >> thank you. steve: i know you have been able to talk to donald trump and have you appeared at a number of his campaign rallies along with some of the other angel moms and he's on board with your mission. but would you for a moment, laura, just explain to people who don't quite understand why it is important to crack down on illegal immigration in this country, why it is important for families like yours and theirs? >> you know, it's the most horrific loss that you can suffer and when you find out that extra layer of that that somebody who shouldn't have been in this country. now we're going to pay for him to live here and then he will be deported hopefully. if we don't build that wall, he will be right back in to do it again. if is he invited to a sanctuary city do you want him to come live next door to you? that's what i would ask every mayor that wants sanctuary cities. do you want him to c",https://archive.org/details/FOXNEWSW_20170126_110000_FOX__Friends,FOX  Friends
299,False,False,2017-04-27 10:00:00,MSNBCW,,". so there's no evidence yet that the chinese are actually doing anything to <b>put</b> <b>a</b> <em>strangle</em> <b>hold</b> <b>on</b> the north korean economy that could advance the goal of having real meaningful negotiations. >> so two issues that you just raised, senator, in that answer, one is the rhetoric back and forth on the issue of north korea and what's going to happen. do you think the rhetoric is in danger of become too overheated? and the second question is with regard to trade and china and north korea, is there anything we can do further in terms of sanctions against chinese banks or any other banks that are still continuing to do business with north korea? >> well, when china had a 37% increase in trade with north korea over a one-year period, up until today, this clearly -- there's clearly a lot that china that we have to do to convince china to be our partner. china wants us to engage in direct negotiations with the north koreans to resolve this issue. i agree with that a 100%. there is no military solution to this problem. it can only be negotiated, but we're going to need those sanctions to be put",https://archive.org/details/MSNBCW_20170427_100000_Morning_Joe,Morning Joe
300,False,False,2016-07-20 14:30:00,CSPAN2,," be voting against donald trump. that <b>embarrass</b> <b>republicans</b> <em>strangle</em> <b>hold</b> <b>on</b> those seats that has been the case for over a couple decades. there is an interesting symmetry between the opportunity to shoot for democrats and republicans at the house level. >> do you see any impact of the third party candidates? we heard they may get more of my chair than usual because of the unpopularity of the republican and democratic candidates. what potential effect would that have? >> they are doing relatively well. i've seen some in the low double digits -- >> said gary johnson specifically or a combination? >> i've seen both. i've seen him alone in double digits and i've seen a combination and ours can get to a combination that is close or just under him. one is the third party candidates historically poll much better than they actually do. the thinking there is the mindset of voter find walks in and says this process probably not going to win so that it and major party candidate, or they stay home. the polls rule of thumb is you divide that in half. that's what we've got at this point. having sai",https://archive.org/details/CSPAN2_20160720_143000_Key_Capitol_Hill_Hearings,Key Capitol Hill Hearings
301,True,True,2016-11-15 19:15:00,CSPAN2,John Cornyn (R-Texas; Senate),"<b></b> <em>protection</em> <em>agency</em>, <b>and</b> <b>it</b> certainly means repealing obamacare, a law that was jammed through on a party line vote and has not worked as it was promised to work. so we have a lot of work ahead of us, and we also have a mandate, i believe, from the american people who are sick and tired of business as usual and are ready for change and for a government that works for them and not against them. i look forward to being part of that change and i'm grateful that the american people have given us this opportunity to serve. madam president, i yield the floor and would note the absence of a quorum. the presiding officer: the clerk will call the roll. quorum call: quorum call: mr. wyden: madam president? the presiding officer: the senator from oregon. mr. wyden: i ask unanimous consent to vacate the quorum. the presiding officer: without objection. mr. wyden: madam president, last month the democratic staff on the finance committee put out a report documenting the staggering shortage of treatment services in america for those suffering from opioid addiction. this report surveyed a cross sec",https://archive.org/details/CSPAN2_20161115_191500_US_Senate,US Senate
302,False,False,2016-02-27 12:00:00,MSNBCW,,". it looks like they have <b>taken</b> <b>a</b> <em>strangle</em> <b>hold</b> <b>on</b> most of this election for her. >> chris christy's endorsement of donald trump. how indebted is donald trump to chris christie because of this? >> well, immensely, right? he was able to recapture our news cycle. all of the conversation going into yesterday morning was about how successful for rubio was in the debate in houston. and to be able to pull a rabbit out of his hat in the form of governor chris christie, stole back that news cycle and made it about the differences between him and rubio and got him back in the spotlight. not that he needs more spotlight. but i think it was a huge, huge gift for him to bring in large money donors, also, who have influenced, not that mr. trump needs cash, but he needs their influence, those large republican donors' influence to come in in order to capture the main stream of the republican party. >> what do you think of christie? >> goodness, i don't know if they worked out a deal ahead or not. typically these endorsements come with some type of help. look, obviously, trump's the big winner. with",https://archive.org/details/MSNBCW_20160227_120000_The_Place_for_Politics_2016,The Place for Politics 2016
303,True,False,2017-07-03 10:00:00,FBC,," the counterparts have <b>passed</b> <b>on</b> <em>regulatory</em> <b>requirements</b> <b>for</b> production two weeks ahead of schedule. the model three will only cost 35 grand and tesla expects 5000 per week by the end of this year, dagen. dozier elon musk headline for this morning. dagen: can't get away from it. thank you so much. coming up, could mickey mouse have a new home? by verizon is reportedly ironing a deal with disney next. and a fresh take a target. the retailer didn't have to reach a new closing in its home furnishing. a preview on brands hitting the stores of straightahead. ♪ can't take no more ♪ never felt like this before ♪ ♪ introducing the new sleep number 360™ smart bed. the only bed smart enough to change sleep as we know it. it senses your every move and automatically adjusts on both sides to keep you comfortable. and snoring.... does your bed do that? right now save on sleep number 360™ smart beds. plus, it's the lowest prices of the season with savings of $500 on our most popular p5 bed. ends sunday. so new touch screens... and biometrics. in 574 branches. all done by... yesterday. ",https://archive.org/details/FBC_20170703_100000_Mornings_With_Maria_Bartiromo,Mornings With Maria Bartiromo
304,False,False,2017-05-05 01:00:00,BLOOMBERG,," built in china, the iron ore is the latest attempt to <b>break</b> <b>the</b> <em>stranglehold</em> <b>of</b> <b>airbus</b> and boeing on the commercial jet market. the made inind china tag, the reality is the c9 19 uses western suppliers including ge and honeywell. ferreri adjusted growth to 36%apple, compared profit margin. former parent fiat chrysler manages 3%. bloombergight, the euro spot index has gained the most due to the french election on sunday. traders are expecting a choppy ride. jonathan, thank you for joining us. there is always that risk of something going in the other direction, but it looks like mr. macron is well set. you see we could see some choppiness, why? fomc outcomed the this week, so u.s. interest rates are trending back up from the bottom end of that range, and as you said, the election outcome is still uncertain. a general sense is that if we do , theeakness in the euro market will be looking to buy that. the european data looking better. we have positive trends around european inflation. most people think the european currency is still undervalued, but in the second half of the year, we ",https://archive.org/details/BLOOMBERG_20170505_010000_Bloomberg_Markets_Asia,Bloomberg Markets Asia
305,True,True,2017-06-10 06:02:00,CSPAN2,Bill Huizenga (R-Michigan; 2nd District),"<b></b> <em>regulatory</em> <b>structure</b> <b>that</b> <b>has</b> <em>strangled</em> <b>community</b> <b>financial</b> institutions with overly burdensome regulations which were meant for the largest banks here in america. by enacting the choice act, community banks -- mr. hensarling: i yield the gentleman an additional 30 seconds. the chair: the gentleman is recognized for 30 seconds. mr. huizenga: community banks and credit unions can utilize their resources to help individual customers and small businesses to achieve financial independence. if we want small businesses to continue to be the engine of economic growth, we must remove the regulatory red tape that's preventing community lenders to support these communities and job creators. we hold wall street accountable and we hold the consumer financial protection bureau accountable and we make it more effective to do its job. no government agency should be unaccountable to the american taxpayer. dodd-frank was a larger social agenda waiting for a crisis and i understand that from my friends on the other side, but today small businesses and hardworking americans continue to pay the pri",https://archive.org/details/CSPAN2_20170610_060200_House_Debate_on_Dodd-Frank_Replacement_Legislation,House Debate on Dodd-Frank Replacement Legislation
306,True,False,2017-06-30 19:00:00,CNBC,,"<b></b> <em>regulatory</em> <b>environment</b> <b>they</b> are in they have no better ideas but to buy their own stock. >> i don't think that's fair. >> it's very fair. >> capital levels are so high they are basically in order to draw that back down to be more economical for the investors longer term they can either do it as a dividend or a buy back and the buy back is more tax efficient. >> i would prefer the banks actually redeploy their capital. but the restrictions they have on their capital and the amount of leverage raj they are allowed to put on it pales to what it was 20 years ago and they are the infrastructure of the entire economy and they are not doing their job. they are basically government regulated utilities. i'm not favorable in the way they are being treated i would like to see them unshackled so they can put more capital at work. >> buy backs have been coming down here, the announced number of buy backs from the peak they had hit the last years. >> banks are unique. because they are the financial infrastructure for the whole economy. i'm troubled that they are not being given the kablt at to go",https://archive.org/details/CNBC_20170630_190000_Closing_Bell,Closing Bell
307,False,False,2017-02-03 18:00:00,CNBC,,"<b></b> <b>is</b> <em>regulatory</em> <b>policy.</b> <b>the</b> second thing hurting business growth is tax policy. and the third thing hurting business growth is our infrastructure. we have to attack those three things. ironically, that is our agenda. >> so, wide ranging agenda here at the white house today. everything from immigration to taxes, to health care. all of that being discussed here at the white house today. and we're just going to move out of the way here. there is a smallish motorcade emerging from the white house. but a big agenda here at white house. we'll see if we can talk to some of the remaining executives who are still in here, tyler. back to you. >> eamon, thank you very much. >>> headlines out of the white house press briefing today. let's check in with john harwood. john? >> tyler, sean spicer came into the white house briefing room, first of all, expressed satisfaction with this jobs report today, said it had to do with higher confidence in the u.s. economy since donald trump's election. certainly some of the obama team would say since he was president till january 20th. he had something to do",https://archive.org/details/CNBC_20170203_180000_Power_Lunch,Power Lunch
308,False,False,2017-02-21 22:00:00,WTTG,," who knew <b>her.</b> <b>found</b> <em>strangled</em> <b>to</b> <b>death</b> inside her northwest apartment. it is a case that has so far puzzled investigators and her family. fox5's paul wagner has tonight's rewind to the crime. c >> it is now been seven long years since carlos discoverediso the body of had is is her atis the inside her 16th street apartment. a shock that has left him with a swirl of emotions. enormous grief on top simmering anger. how could someone do this to nori? >> there are time i want to wake up and just call her, i want to hear her voice. voi i want to go out and have aa drink with her. we always went out and had our wine together. and can't.an't and there is nothing you can do. i completely understanding of u the fact thatnd she's gone, which i wasn't before. >> after his sister was killed, carlos struggled withith his emotions, he closed the restaurant on u street, and moved to houston, but didn't last. something was pulling him back. >> in a sense i felt i didn't d want to give up, but i needed a break. and it didn't work. i had to get back it dc. >> he reopened copi this time on connecticut ",https://archive.org/details/WTTG_20170221_220000_Fox_5_News__5,Fox 5 News  5
309,False,False,2016-11-15 15:00:00,CSPAN,,"<b>,</b> <em>regulatory</em> <b>red</b> <b>tape</b> <b>that's</b> <em>strangling</em> <b>jobs</b> <b>and</b> businesses, fixing our national security, securing our border. these are all things we're excited about. rolling up our sleeves and getting ready to work with our incoming president. reporter: trump ran a platform spending $1 trillion on roads, bridges, infrastructure. are house republicans ready to support $1 trillion in new spending? the speaker: we will work on all this. budget resolution, budget processes, these are things we are working on with the transition so it's going to take time to figure out exactly what bill comes where and how it all adds up but that's what the congressional process is all about. the point is donald trump wants jobs. i talked to dommed so many times this week which is let's make sure we get people back to work. let's make sure we get this economy growing. let's take all this uncertainty out of the economy that's plaguing it and get people back to work. this is something we share. this is something we're excited about working on with donald trump. that's why i'm very confident that we are going to have a",https://archive.org/details/CSPAN_20161115_150000_U.S._House_of_Representatives_Morning_Hour,U.S. House of Representatives Morning Hour
310,True,True,2016-12-09 17:00:00,FBC,guest,"? >> regulations are the biggest obstacle we <b>face.</b> <b>nothing</b> <em>strangles</em> <b>--</b> <b>neil:</b> be clear, regulations, roll a lot of those back. taxes, business, individual, roll those back to the levels that donald trump wants? are you comfortable with the levels he wants? >> the president-elect has some ideas. i think those things we'll have to work on together. neil: his are more sweeping than your plans. >> sorry? neil: his are more sweeping than yours. >> his are more sweeping than ours. because of the legislative group process we have to go through, a little bit easier for the president to say we'll do this than congress to say it on either side of the house. neil: would you be okay with a plan that would temporarily, even make the deficit worse before revenues come in? that is assuming big tax cuts are in the offing? >> i think you look long-range what does it mean to us? will it be deficit spending, as long as deficit spending that leads to upside -- neil: more short term, you can live with that as long as the blueprint seems to be for more money -- >> i will do the same in my business. i make a purchase",https://archive.org/details/FBC_20161209_170000_Cavuto_Coast_to_Coast,Cavuto Coast to Coast
311,False,False,2017-10-31 13:59:00,CSPAN2,," their businesses. right now our tax code is not helping businesses thrive. <b>instead,</b> <b>it's</b> <em>strangling</em> <b>both</b> <b>large</b> and small businesses with high tax rates. our nation has the highest corporate tax rate in the industrialized world, at least ten percentage points higher than the majority of our international competitors. that's a problem for american workers because high tax rates leave businesses with less money to invest in their workers, to increase wages, or to create new jobs. and this situation is compounded when you're an american business with international competitors that are paying a lot less in taxes than you are. it's no surprise that u.s. businesses struggling to stay competitive in the global economy don't have a lot of resources to devote to creating new jobs and increasing wages p. a study from the white house counsel of economic advisors estimates that reducing the corporate tax rate from 35% down to 20% would increase average household income by $4,000 annually. a second study shows a similar pay increase. boston university professor and public finance expert larry kot",https://archive.org/details/CSPAN2_20171031_135900_U.S._Senate_10312017,U.S. Senate 10312017
312,False,False,2017-07-25 11:00:00,BLOOMBERG,," have not gained much traction. in the u.s. there has not <b>been</b> <b>much</b> <em>regulatory</em> <b>concern.</b> <b>noturope</b> there has been, necessarily on the advertising antitrust issues, but on the overall scale of facebook and google and microsoft. we see the regulatory risk for these big technology names in europe. jonathan: it is the ultimate double-edged sword, big companies going after market share aggressively, and they dominate their businesses. that is why you like them. at the same time, they get into trouble. they got a big find from the eu. how do you manage those two things? the reason you like them is the reason to be worried about them. >> between them, 75% of advertising revenue, i had not heard that until six months ago. that blew me away that it is actually allowed. it is legal. they must be aware of litigation and risks in the u.s. and europe. europe seems to be more aggressive on that score. the point you're making is there has to be a risk to the stock price in that environment. that is fair. how do you sell a stock like that? you'll always have that overhang. momentum has to be respected u",https://archive.org/details/BLOOMBERG_20170725_110000_Bloomberg_Daybreak_Americas,Bloomberg Daybreak Americas
313,False,False,2017-01-23 17:00:00,BLOOMBERG,," couple of things he wants to <b>do.</b> <b>the</b> <em>regulatory</em> <b>agencies</b> <b>have</b> some discretion in what they can do. he wants to give them the opportunity to undermine these other laws as much as permissible by law while they wait to see how they are going to handle the affordable care act and they can repeal the whole thing, but they don't have anything to replace it with. them the look of doing something without actually doing something. there are some things around the edges he can do. if you don't buy insurance and you are a healthy young person, you are subject to a fine. a federal agency can broaden the exemptions now. it doesn't mean a lot. you still have to file for the exemption and it takes a while. it's more symbolic than anything else. vonnie: the biggest reaction is in treasuries. that is down five basis points in the last hour or so. let me go back to you at the white house and ask you, president obama signed an executive order saying there would be no new regulations when he came into office. we shouldn't read too much into what is coming. we can only know what we know already. toluse: i",https://archive.org/details/BLOOMBERG_20170123_170000_Bloomberg_Markets_Americas,Bloomberg Markets Americas
314,False,False,2016-11-23 04:00:00,KRON,,"<b></b> <b>been</b> <em>strangled</em>, <b>suffered</b> <b>two</b> broken ribs and a punctured lung. >>"".it was horrific we took him for a nail clipping and he came out spewing blood i was helpless. we never had children together, i hope people understand that these are our children"" >> pam:the groomer ""juan zarate"" could be in front of a jury as soon as next week, after pleading not guilty to charges of felony animal abuse and animal cruelty. >> pam:the couple's lawyer says, there have been numerous complaints of other animals being serioulsy injured or even killed. while in the care of petsmart groomers. at locations across the nation since 2010. >> pam:petsmart officials say, they do not comment on pending litigation. >> steve:lots of holiday fun at san francisco's embarcadero today. people taking a turn around the ice rink. and taking in the cooler weather before the holiday. stocks >> brittney: is those changes are already happening here in the north bay zone. we have landfall moving in. --rainshowers >> brittney: more moisture and rain showers on shore. petaluma should be up next. futurecast shows by 10 thirty the ",https://archive.org/details/KRON_20161123_040000_KRON_4_News_at_8,KRON 4 News at 8
315,False,False,2017-01-28 03:00:00,CSPAN,,". that is killing <b>our</b> <b>economy,</b> <em>strangling</em> <b>growth,</b> <b>putting</b> us in the back of the pack internationally, so we have got to fix this. the people who lose a narrow part of specialized interest are going to fight hard to keep that narrow interests, but it is at the expense of the general welfare of this country that we have these things. so we have got to -- that's why i keep telling her members, you've got to put the chin strap on, the shoulder pads, and we've got to do this for the people we represent. anna: you said you want to pair tax reform with infrastructure. is that still the plan? speaker ryan: that is what we were working on before. our thinking is to put the physical space, meaning, how do we pay for infrastructure in that spring budget? and then i anticipate a separate infrastructure bill that would not be in the tax reform bill. that's something we did before when we worked on the highway bill with chuck schumer and then went a different route. jake: let's talk about that. yesterday -- what we are seeing in washington these days must be difficult for you, because yesterday st",https://archive.org/details/CSPAN_20170128_030000_Speaker_Paul_Ryan_Discusses_the_Congressional_Agenda,Speaker Paul Ryan Discusses the Congressional Agenda
316,False,False,2017-11-02 19:46:00,CSPAN,," instead of fixing the financial <b>industry,</b> <b>dodd-frank</b> <em>regulatory</em> <b>community</b> <b>banks.</b> the financial choice act sponsored by jeb hensarling replaced dodd-frank with a system that holds wall street accountable and making credit more accessible. the bill passed the house with 2 3 votes and stuck in the senate for 148 days. alex like to introduce mooney to talk about the financial choice act. and i yield him such time as he may consume. mr. mooney: i thank my colleague for leading this special order effort and talk about this issue and the general problem in the senate today of having legislation considered debated and passed. as you mentioned, the senate has already failing to act as we stand here on over 270 house-passed bills. one is very important to the committee on which i serve. i serve on the financial services committee. senatortion was held by capito and led by jeb hensarling and we work in a bipartisan fashion to bring relief to the american people and give consumers choices on banking products and ability to get a small loan or mortgage for their house. as was mentioned on june 8 of 20",https://archive.org/details/CSPAN_20171102_194600_Public_Affairs_Events,Public Affairs Events
317,True,True,2017-05-19 10:00:00,FBC,," likelihood of tax reform. >> so <b>--</b> <b>>></b> <em>regulatory</em> <em>stranglehold</em> <b>on,</b> <b>that</b> is what he was also talking aboutek he couldn't lend to the militarily. >> i would say what has changed in the last you know, 120 days that allows you now to do some of those things. >> nothing yet. i agree my only point i think we should we should i just he differentiator between rhetoric and legislative action, and this is i want the president to succeed i am american first like rick is, that being said, these actions we want have to be passed legislatively. we can -- and the market has been vibrant because of these expectations, now these expectations have to come to pass. and i hope dhoe jooe rick one idea floated in the budget out of white house mandatory 6 weeks of paid family leave, for not only mothers but fathers and adopted parents a lot of people are particularly on left called for but as small business owner, not probably not a fan. if it is mandates by federal government. >> it is just -- >> it is government is the problem, it really is he i mean, i do well, okay. and i could afford it i know other ",https://archive.org/details/FBC_20170519_100000_Mornings_With_Maria_Bartiromo,Mornings With Maria Bartiromo
318,False,False,2017-01-05 13:30:00,BBCNEWS,," concerned, not only that he would drop, but that perhaps his backpack <b>could</b> <b>be</b> <em>strangling</em> <b>him.</b> <b>they</b> grabbed a very long ladder and brought it up to the lifts and leaned it against the chairlift. 0ne individual climbed up. that ski patrol guy is strong to pull him like that. when we saw him being lifted up onto that chair, we were all ecstatic. superhero! i was amazed that he was able to hang out there as long as he did. but he was doing the right things. getting the weight off of him. getting the weight off of him. getting his pulls away from him so if he did fall he would not get impaled. that footage that has just been released of a skier being rescued in utah. now we are going to return to that breaking news from turkey. reports coming through in the last few minutes of an explosion in that city. details still very much coming through. certainly quite a few news agencies saying at least three people have been wounded. and also one other agency talking about the police apparently having shot one person in the light of this attack. details still very much just coming in buta details still ",https://archive.org/details/BBCNEWS_20170105_133000_BBC_News,BBC News
319,True,True,2017-07-07 13:00:00,FOXNEWSW,contributor," core value of the trump administration. <b>unclog</b> <b>the</b> <em>regulatory</em> <b>process</b> <b>that</b> <b>seems</b> <b>to</b> <em>strangle</em> <b>innovation</b> <b>and</b> activity and that's what they are trying to do once again. >> shannon: what about this argument that the potential environmental costs outweigh the rest of what they are trying to get done here? >> i think that's a fair argument and certainly one that was made of the previous eight years by obama administration. they actually do have a long-term play economically that benefits us all after it supposed to make the water cleaner to drink and the air we breathe safer. >> leland: it shocking, kevin. that president trump is rolling back common safeguards to protect our air, our land, our water, the air that we breathe. rolling back real progress that we are making. not only in fighting climate change, but in creating clean energy jobs of the future. >> let me just share a bit here. i will share the picture of a manual hear a great deal about in the days, weeks, months to come. were talking about scott pruitt. he's actually moved to undo, delay, and on block a dozen of enviro",https://archive.org/details/FOXNEWSW_20170707_130000_Americas_Newsroom,Americas Newsroom
320,True,True,2017-06-08 18:00:00,CSPAN,Alex Mooney (R-West Virginia; 2nd District)," road to recovery, the financial crisis exposed <b>a</b> <b>broken</b> <em>regulatory</em> <b>system,</b> <b>allowing</b> wall street to gamble with main street's future. with this bill, members are being asked to, again, trust the very people who brought us to this financial crisis. don't put them back in charge. do not let them do it again. please vote no. i yield back. the chair: the gentleman from texas. mr. hensarling: mr. chairman, i'm now happy to yield one minute to the gentleman from arkansas, mr. hill, the committee whip. the chair: the gentleman is recognized for one minute. mr. hill: thank you, mr. chairman, in guiding the financial choice act through the committee and the house. mr. chairman, i'd like to submit to the record -- ask unanimous consent to submit to the record a letter from the arkansas state bank department. the chair: be covered under general leave. mr. hill: mr. chairman, this debate today, let's hear what a commissioner of banking says from arkansas. i'm writing in support of h.r. 10, the financial choice act. as a state bank regulator, i've seen the huge burden dodd-frank has placed on co",https://archive.org/details/CSPAN_20170608_180000_U.S._House_Meets_for_Legislative_Business,U.S. House Meets for Legislative Business
321,False,False,2017-02-08 02:00:00,FOXNEWSW,," why we need to do the <b>tax</b> <b>and</b> <em>regulatory</em> <b>changes</b> <b>that</b> i ran on and i think that president trump ran on and that the republican congress is hopefully going to be able to effectuate. i think that is the bigger problem for us right now. we have a slow growth economy. that is really hurting our ability to increase family income. >> tucker: if you have a country were anybody who makes over 200 grand a year, everyone in the political establishment, everyone in hollywood, the people running the show, have no contact with people like washing the car, changing diapers, doing laundry, doesn't it create -- i am one of those people. doesn't it create a disconnect between the ruling class and the rest of the country? >> i think the vast majority of the country, when they have a kid, they know how to change a diaper. >> tucker: you know what i'm talking about. there is not one person who would know how to wash his car. does that have an effect on a culture that we should be worrying about? >> maybe it does. that is a profound question. i am not so sure in this particular instance. i'm not focused",https://archive.org/details/FOXNEWSW_20170208_020000_Tucker_Carlson_Tonight,Tucker Carlson Tonight
322,False,False,2017-07-23 14:33:00,CSPAN,," conversation. what do you do about the and justof a patent how long one company can <b>keep</b> <b>a</b> <em>stranglehold</em> <b>on</b> <b>one</b> drug? what we need to try to do is find a sweet spot where you are giving exclusivity for a time that incentivizes and encourages people to develop. make sure it is not so long that people get a monopoly over that drug and that may have no incentive to keep the price low. study after study has shown where you have that alternative. it brings the price down. rework.nue to work and there are a number of had an exclusivity provisions in the long right now. we have had a small one in 21st century cures. there is a continuing dialogue pressure around that and again, no silver bullet around that. >> as members of congress we have two levers to increase funding. we need public funding for nih, but private sector funding. exclusive is the is one of those. you have to be careful. money.ard to get but also a lot of members have real concern about the use of exclusivity. but if you want those new, breakthrough drugs, those are the only two levers we have. >> all right, let's open it up to qu",https://archive.org/details/CSPAN_20170723_143300_The_Hill_Holds_Forum_on_Prescription_Drug_Costs,The Hill Holds Forum on Prescription Drug Costs
